feature,mean_importance
position_j,-0.001207975047454224
has_secondary_use_gov_office,-0.000739980809576779
has_secondary_use_school,-0.00043882774710650717
has_secondary_use_other,-0.00033908426612612176
foundation_type_h,-0.00030912997052070514
has_secondary_use_industry,-0.00014483519345516173
plan_configuration_s,-0.00013455227985972317
has_secondary_use,-9.491493552917784e-05
has_secondary_use_hotel,-6.520161814982384e-05
has_secondary_use_institution,-5.579864382738719e-05
has_secondary_use_rental,-3.3340978622398154e-05
has_secondary_use_health_post,0.0
plan_configuration_f,0.0
plan_configuration_m,0.0
plan_configuration_n,0.0
plan_configuration_a,0.0
has_secondary_use_use_police,0.0
plan_configuration_q,1.8138941004930408e-05
legal_ownership_status_v,0.0001069016680121937
plan_configuration_c,0.00018081606999043043
plan_configuration_d,0.0002546739242971219
ground_floor_type_z,0.0002703621871769757
legal_ownership_status_r,0.00034649607539181113
ground_floor_type_m,0.000377113251388117
land_surface_condition_o,0.00039314393512910326
has_superstructure_rc_non_engineered,0.0007582740170881452
ground_floor_type_x,0.0007600450215861532
plan_configuration_o,0.0008134152047336585
legal_ownership_status_w,0.000823333193361786
position_t,0.0008335967857391102
has_superstructure_rc_engineered,0.0008875386226922632
ground_floor_type_f,0.000912797355093109
has_superstructure_other,0.0010414218842983657
land_surface_condition_n,0.0011339858921245005
foundation_type_u,0.0011406181745231558
roof_type_n,0.001257713251560988
has_superstructure_cement_mortar_stone,0.001436245965585159
legal_ownership_status_a,0.0015383133947849848
land_surface_condition_t,0.0015656630732119536
position_o,0.0016853192247450854
plan_configuration_u,0.0020019604794681454
other_floor_type_j,0.002034156187437519
has_superstructure_bamboo,0.0020549895498901847
other_floor_type_s,0.0021126091055572614
roof_type_q,0.0021383401785046497
has_secondary_use_agriculture,0.002185513662919436
other_floor_type_x,0.0024348418200389023
foundation_type_w,0.002480613282695443
has_superstructure_mud_mortar_brick,0.002752060361579134
has_superstructure_adobe_mud,0.0027667517334223125
count_families,0.003685934589058215
foundation_type_i,0.0037031204737723255
position_s,0.004066258645057696
roof_type_x,0.004228600744158051
ground_floor_type_v,0.004519970652088578
has_superstructure_stone_flag,0.005089817631989746
has_superstructure_timber,0.006549630556069363
height_percentage,0.008336358992755444
other_floor_type_q,0.00927078472059224
has_superstructure_cement_mortar_brick,0.011348028833791667
foundation_type_r,0.012088470549136443
area_percentage,0.014919170474074827
count_floors_pre_eq,0.015279257286526326
age,0.03066826251819732
has_superstructure_mud_mortar_stone,0.03313506655525418
geo_level_3_id,0.033151598158292536
geo_level_2_id,0.09979648570399735
geo_level_1_id,0.30006152433119715
