feature,mean_importance
other_floor_type_s,-0.001306494370839828
has_secondary_use_other,-0.000404861672237411
foundation_type_u,-0.00037847942045667884
ground_floor_type_z,-0.000335245084876612
has_superstructure_rc_engineered,-0.0001645705618994908
has_superstructure_other,-0.00011877923971184145
has_secondary_use_school,-0.00011014317567599185
position_t,-4.1271666447828535e-05
plan_configuration_c,-1.5435798780516487e-05
position_o,-1.4102301699048248e-05
has_secondary_use_industry,-1.8232772849735567e-06
plan_configuration_n,0.0
has_secondary_use_gov_office,0.0
has_secondary_use_use_police,0.0
plan_configuration_a,0.0
plan_configuration_o,0.0
has_secondary_use_health_post,0.0
plan_configuration_f,0.0
has_secondary_use_institution,0.0
plan_configuration_m,0.0
legal_ownership_status_r,1.6240769394504363e-05
plan_configuration_s,4.287064924242134e-05
has_secondary_use_hotel,6.865852185276023e-05
plan_configuration_d,0.0002446682592196492
ground_floor_type_m,0.0002465117126934535
has_superstructure_cement_mortar_stone,0.0003155237216164508
has_secondary_use_rental,0.0003381157794439149
legal_ownership_status_v,0.00035339526208402197
plan_configuration_q,0.0004486613164921494
other_floor_type_j,0.0004614185834040274
legal_ownership_status_w,0.00047143414119945606
roof_type_n,0.0006051393038436492
has_secondary_use_agriculture,0.0006051468640964286
land_surface_condition_n,0.0006622270425857835
position_j,0.0007323224427830732
land_surface_condition_t,0.0007961995639989671
has_superstructure_rc_non_engineered,0.0008742784526606595
foundation_type_h,0.0011273058776355871
foundation_type_w,0.0011365690837296994
other_floor_type_x,0.0011943179340045296
position_s,0.0013461255417808848
legal_ownership_status_a,0.0013858721916198747
has_superstructure_adobe_mud,0.0013994724300745442
foundation_type_i,0.0016644288119565642
height_percentage,0.0017042001133205531
plan_configuration_u,0.0017167885377709746
ground_floor_type_f,0.0017761031503678915
has_superstructure_mud_mortar_brick,0.0019216849133469216
has_secondary_use,0.00225901287714092
land_surface_condition_o,0.0023055395047820284
roof_type_q,0.0024451630784148026
has_superstructure_bamboo,0.0026334317045164867
ground_floor_type_x,0.0027792974162762496
other_floor_type_q,0.0029082790693993445
count_floors_pre_eq,0.003179885870768495
roof_type_x,0.00374215193625993
ground_floor_type_v,0.004152106829762503
has_superstructure_stone_flag,0.0043083170858562395
has_superstructure_cement_mortar_brick,0.004496119539316746
has_superstructure_timber,0.005448528963596755
count_families,0.006445724405657871
foundation_type_r,0.007810229310388661
area_percentage,0.008204578901829218
geo_level_3_id,0.010540729819952332
age,0.01926420255844601
has_superstructure_mud_mortar_stone,0.023229875115300214
geo_level_2_id,0.05281965941717033
geo_level_1_id,0.2799885470179067
