feature,mean_importance
has_superstructure_rc_non_engineered,-0.0019513610460812681
legal_ownership_status_w,-0.0012081142931194
foundation_type_h,-0.0009331378950528269
position_o,-0.0004520943351369322
has_superstructure_adobe_mud,-0.00038189810059454656
has_secondary_use_industry,-0.00021730805237047958
position_j,-0.0001773199045590035
has_secondary_use_rental,-0.00011816135724180832
plan_configuration_o,-3.5798062151859436e-05
land_surface_condition_n,-2.2881583835632214e-05
plan_configuration_n,0.0
has_secondary_use_gov_office,0.0
has_secondary_use_use_police,0.0
plan_configuration_m,0.0
plan_configuration_c,0.0
has_secondary_use_school,0.0
has_secondary_use_institution,0.0
has_secondary_use_health_post,0.0
ground_floor_type_m,2.1688776784789533e-05
plan_configuration_f,7.541023706485462e-05
plan_configuration_s,0.00010167971858339175
has_superstructure_rc_engineered,0.00016056765660141803
other_floor_type_s,0.00017737740095771226
plan_configuration_q,0.0002473015758504671
has_secondary_use_hotel,0.00025112579742341267
legal_ownership_status_a,0.000323533867235537
plan_configuration_a,0.00033215676912559113
other_floor_type_j,0.00036036254400051426
has_secondary_use_other,0.0003964876909198889
ground_floor_type_f,0.00040378842023056636
has_superstructure_other,0.0004414469457578729
plan_configuration_u,0.0004573158136877753
ground_floor_type_z,0.000602654861489893
legal_ownership_status_r,0.0006128513945919068
foundation_type_u,0.0006339394962353362
plan_configuration_d,0.000880432902396966
position_t,0.0009621768085356752
position_s,0.0009765957965757633
land_surface_condition_o,0.0010312815250861362
legal_ownership_status_v,0.0011239378246959309
ground_floor_type_x,0.0011309172147379476
has_superstructure_cement_mortar_stone,0.0011327008957156882
has_superstructure_stone_flag,0.001346313689107026
foundation_type_i,0.0015273880286479579
roof_type_x,0.0015720799117432626
land_surface_condition_t,0.0015878397872882255
count_floors_pre_eq,0.0017289636878864423
foundation_type_w,0.0019363324578770991
other_floor_type_x,0.002007240831621382
has_secondary_use,0.002023657394596534
has_secondary_use_agriculture,0.0020869429892419467
has_superstructure_mud_mortar_brick,0.0021088795364303968
roof_type_n,0.0021253223725759217
count_families,0.0021857939973451536
area_percentage,0.00299074570763429
foundation_type_r,0.0032314508468204383
has_superstructure_bamboo,0.004624302382890288
ground_floor_type_v,0.004708615045938336
roof_type_q,0.005957882343498877
has_superstructure_timber,0.0063440756666177656
has_superstructure_cement_mortar_brick,0.008854590778135153
other_floor_type_q,0.009315133023565481
height_percentage,0.011656022244778219
geo_level_3_id,0.016995054030665792
has_superstructure_mud_mortar_stone,0.024842387830140877
age,0.02871485101094453
geo_level_2_id,0.06110810105501223
geo_level_1_id,0.2569432055628484
