feature,mean_importance
position_j,-0.0038147958807646766
has_secondary_use,-0.0012163329116999355
legal_ownership_status_r,-0.0011512701816856375
has_secondary_use_hotel,-0.0010939174327998734
position_s,-0.000872605456039266
has_secondary_use_other,-0.0007647830367087715
ground_floor_type_z,-0.000618161849677512
has_superstructure_rc_engineered,-0.0006117941439151231
ground_floor_type_f,-0.0003111674418672328
plan_configuration_d,-0.00022853817753489824
has_secondary_use_industry,-0.00021924178674814776
ground_floor_type_m,-0.000161095442995407
plan_configuration_s,-0.00015260858982795166
has_secondary_use_use_police,-0.00010714414715762288
position_t,-9.767806418234937e-05
has_secondary_use_rental,-1.2533517740598298e-05
plan_configuration_f,0.0
has_secondary_use_school,0.0
plan_configuration_m,0.0
plan_configuration_n,0.0
has_secondary_use_health_post,0.0
has_secondary_use_gov_office,0.0
plan_configuration_o,6.009702235467707e-05
has_secondary_use_institution,7.509877607232429e-05
has_superstructure_mud_mortar_brick,8.33107830957136e-05
plan_configuration_a,8.446321710948723e-05
position_o,0.00013171287588780166
foundation_type_h,0.00014288830310111856
plan_configuration_c,0.00021344197690493784
legal_ownership_status_w,0.0002923227671534079
legal_ownership_status_a,0.00035700640603906206
has_superstructure_bamboo,0.0003580035626888689
land_surface_condition_n,0.000407183919474563
has_secondary_use_agriculture,0.00044634686913345154
has_superstructure_rc_non_engineered,0.0004602973755449602
roof_type_q,0.0005040137859062099
ground_floor_type_x,0.0005637919165194516
other_floor_type_s,0.0006121955893934272
has_superstructure_rc_engineered_sum_geo_level_1_id,0.0007488080093637662
foundation_type_w,0.0008781783046201141
foundation_type_u,0.0009168592419475762
land_surface_condition_o,0.0012556793691590907
legal_ownership_status_v,0.0014543181661516914
foundation_type_i,0.0014750955730677307
plan_configuration_q,0.0014830447975546558
roof_type_n,0.001678654197789764
other_floor_type_j,0.0018897041976452477
has_superstructure_stone_flag,0.002206780068390146
land_surface_condition_t,0.0022884112453088966
foundation_type_r,0.002361313997767911
other_floor_type_x,0.0023785011522472477
roof_type_x,0.0026226288754493733
has_superstructure_cement_mortar_stone,0.0036575900983065734
has_superstructure_adobe_mud,0.00392978573348377
plan_configuration_u,0.0042283012460917705
has_superstructure_other,0.004442843195050994
has_superstructure_mud_mortar_stone,0.004775882395356956
has_superstructure_cement_mortar_brick,0.0051428756268695475
plan_configuration_o_sum_geo_level_1_id,0.0054987486341968594
ground_floor_type_v,0.005642261043749808
has_superstructure_timber,0.006397783400677204
plan_configuration_a_sum_geo_level_1_id,0.007494587185978929
count_families,0.007606689819507339
other_floor_type_q,0.007744177960790721
foundation_type_i_sum_geo_level_1_id,0.008280462487228269
area_percentage,0.012148530746065145
geo_level_1_id_diff_foundation_type_r,0.012371294797398203
roof_type_x_sum_geo_level_1_id,0.012431114925630449
count_floors_pre_eq,0.012820066422037858
geo_level_1_id_diff_has_superstructure_rc_non_engineered,0.01295159823019063
height_percentage,0.013248464658856452
has_superstructure_cement_mortar_brick_sum_geo_level_1_id,0.019680985029041788
age,0.021571585224755174
geo_level_1_id_diff_has_superstructure_mud_mortar_stone,0.0219961079079658
geo_level_1_id,0.022536107724905063
geo_level_1_id_diff_ground_floor_type_m,0.02774279029220348
geo_level_3_id,0.04002079507596799
geo_level_2_id,0.09977501869536942
