feature,mean_importance
has_secondary_use_industry,-0.0001803416326956464
legal_ownership_status_w,-0.00016504556318852615
has_secondary_use_health_post,-0.0001221907126780719
has_secondary_use_use_police,-2.582647892452883e-05
legal_ownership_status_r,-2.1485521018727028e-05
has_secondary_use_institution,-4.263592596442933e-06
has_secondary_use_other,-8.281640327734152e-07
plan_configuration_o,0.0
plan_configuration_n,0.0
plan_configuration_m,0.0
ground_floor_type_m,0.0
plan_configuration_f,0.0
has_secondary_use_school,0.0
has_secondary_use_gov_office,0.0
has_secondary_use_hotel,3.868564885296521e-05
plan_configuration_d,4.236772005556943e-05
position_t,5.672673255487926e-05
ground_floor_type_z,5.72676350153678e-05
plan_configuration_a,6.74557282226207e-05
foundation_type_u,0.00011436265811628487
plan_configuration_s,0.00012996749823372954
has_secondary_use,0.00013051944150210826
land_surface_condition_o,0.00018383432456046123
ground_floor_type_f,0.00018391005513920255
plan_configuration_c,0.00024307952122377686
position_o,0.00025310886183813606
has_superstructure_rc_engineered,0.0003026851086934901
plan_configuration_q,0.0003535603387458952
land_surface_condition_t,0.0004006700213403214
legal_ownership_status_v,0.00040777400748936987
ground_floor_type_x,0.00040853531465723236
has_secondary_use_agriculture,0.0006175468748205626
land_surface_condition_n,0.0007630529945671149
other_floor_type_s,0.001469089015820435
plan_configuration_u,0.0015976255729006406
foundation_type_h,0.0016542968956080762
other_floor_type_x,0.0017036648637018593
has_superstructure_mud_mortar_brick,0.0017646842924539774
has_superstructure_adobe_mud,0.0019005000145169593
roof_type_n,0.001931638422195725
has_superstructure_cement_mortar_stone,0.0019528617957271788
legal_ownership_status_a,0.0020266039917945953
position_j,0.0023211203879344834
has_superstructure_other,0.0023831928816579807
has_superstructure_bamboo,0.002485719370097739
foundation_type_w,0.0027443872684098647
foundation_type_i,0.0028003275358308597
has_superstructure_rc_non_engineered,0.0029314934223266366
has_secondary_use_rental,0.0030331536179252216
other_floor_type_j,0.003037351545295386
roof_type_x,0.003213458316632489
roof_type_q,0.003598749789239686
area_percentage,0.004797650771615802
position_s,0.006691747325540631
ground_floor_type_v,0.007112652288052445
count_floors_pre_eq,0.007236836408004987
has_superstructure_stone_flag,0.0072756414779263645
has_superstructure_timber,0.007619805055699857
foundation_type_r,0.008002328961225835
count_families,0.008458795469020753
other_floor_type_q,0.009151357350680334
has_superstructure_cement_mortar_brick,0.009977210806287485
height_percentage,0.010860513127663363
age,0.011061516622621403
has_superstructure_mud_mortar_stone,0.019639918242350694
geo_level_3_id,0.037334882553854046
geo_level_2_id,0.08478108957372636
geo_level_1_id,0.30287638809698925
