feature,mean_importance
has_secondary_use_hotel,-0.0011543251966992462
foundation_type_h,-0.0007224635690170178
has_superstructure_other,-0.0007090500313307047
position_t,-0.0006068969697772709
ground_floor_type_m,-0.000340585323928444
ground_floor_type_f,-0.00030686510886033245
land_surface_condition_t,-0.00020662497264873904
legal_ownership_status_a,-0.00016060784310616415
plan_configuration_s,-0.00015373647113110512
land_surface_condition_n,-0.00012217768349895853
plan_configuration_m,0.0
plan_configuration_f,0.0
plan_configuration_n,0.0
has_secondary_use_use_police,0.0
plan_configuration_a,0.0
has_secondary_use_health_post,0.0
has_secondary_use_institution,0.0
has_secondary_use_school,0.0
foundation_type_u,2.7913513888799812e-05
ground_floor_type_z,6.532757942723233e-05
plan_configuration_q,7.246148467943136e-05
has_secondary_use_gov_office,8.663501033321364e-05
legal_ownership_status_w,0.00012758564324324428
has_secondary_use_industry,0.00014903686654532677
legal_ownership_status_r,0.00028592396997151326
plan_configuration_o,0.00032690121091749624
plan_configuration_u,0.00040184070787869787
plan_configuration_d,0.00047839255112338554
legal_ownership_status_v,0.0005007234617704581
position_s,0.0005597884761524119
has_secondary_use_rental,0.0006218705912143019
other_floor_type_j,0.000656511726538489
other_floor_type_s,0.0007552574126057588
land_surface_condition_o,0.0007598298248864266
plan_configuration_c,0.0007934888299061749
has_superstructure_rc_non_engineered,0.0008086670809831942
roof_type_q,0.0009388611184655727
ground_floor_type_v,0.0010913171528286636
ground_floor_type_x,0.0011075106975477977
foundation_type_w,0.001230366762267021
has_secondary_use_other,0.0012571945771867377
position_j,0.001300123358904104
has_superstructure_rc_engineered,0.0014182119179059205
position_o,0.001812783738440027
has_secondary_use_agriculture,0.0018629501328862874
has_superstructure_stone_flag,0.0021342676553776085
other_floor_type_x,0.0021705839521955817
foundation_type_i,0.002989200618556187
has_superstructure_cement_mortar_stone,0.0032661324101186163
has_superstructure_adobe_mud,0.0032881336775912205
roof_type_n,0.0034362515550015794
has_superstructure_bamboo,0.0036137790938330474
has_superstructure_mud_mortar_brick,0.00399854793414729
count_families,0.0042434576466707785
has_secondary_use,0.004398865410251029
roof_type_x,0.005438790003947691
has_superstructure_timber,0.00612381129342694
has_superstructure_cement_mortar_brick,0.006408913329313104
foundation_type_r,0.006757677243524385
area_percentage,0.009323975821447773
height_percentage,0.009341900105623812
other_floor_type_q,0.010731169080543146
count_floors_pre_eq,0.01133873133413752
has_superstructure_mud_mortar_stone,0.03360358839034287
geo_level_3_id,0.03364294922918407
age,0.03403562150780326
geo_level_2_id,0.10495916040076783
geo_level_1_id,0.3212518602076959
