feature,mean_importance
land_surface_condition_o,-0.0007384246924432736
has_superstructure_bamboo,-0.0006639391370788061
ground_floor_type_m,-0.0005729899921256942
foundation_type_u,-0.0005381214978291027
roof_type_n,-0.0003352054487888001
legal_ownership_status_a,-0.00022615228866584847
legal_ownership_status_w,-0.0002195361703479115
ground_floor_type_z,-0.00019898066962642513
has_secondary_use_hotel,-0.00013878449499746815
ground_floor_type_f,-0.0001268036966210806
has_secondary_use_industry,-5.637335122414822e-05
has_secondary_use_use_police,-3.385414214263083e-05
has_secondary_use_institution,-3.350843933682679e-05
plan_configuration_s,-2.0251660756587242e-05
plan_configuration_n,0.0
plan_configuration_f,0.0
has_secondary_use_health_post,0.0
has_secondary_use_gov_office,0.0
plan_configuration_m,0.0
has_secondary_use_school,3.4440428288951e-05
position_j,0.0001508986851465055
has_superstructure_rc_non_engineered,0.00026429482115011285
other_floor_type_s,0.00027303061448002985
plan_configuration_c,0.000274493502346318
plan_configuration_o,0.0002823200245947621
land_surface_condition_n,0.00032493584858461766
legal_ownership_status_r,0.0003357116600766874
has_secondary_use_rental,0.000355082859654865
position_t,0.00036397481481216244
plan_configuration_d,0.00044619804685019915
count_floors_pre_eq,0.0004992712896686235
legal_ownership_status_v,0.0005981116177744994
plan_configuration_a,0.0007124480810224209
land_surface_condition_t,0.0007207668509620513
other_floor_type_x,0.0007346275876481068
has_secondary_use_other,0.000776783543513071
has_secondary_use_agriculture,0.0009308322073747321
foundation_type_w,0.001034708302996168
has_superstructure_cement_mortar_stone,0.0011405370418636983
plan_configuration_q,0.0015011723783433962
plan_configuration_u,0.0015154607029091104
has_superstructure_other,0.0015181662368864313
has_superstructure_rc_engineered,0.001663995180955169
has_superstructure_mud_mortar_brick,0.0016967290371560084
other_floor_type_j,0.0017310467719180212
position_s,0.001763171802867003
position_o,0.0018076002806933556
has_superstructure_adobe_mud,0.0018831604916563327
foundation_type_h,0.001892966712276123
has_secondary_use,0.0019808072295453894
ground_floor_type_x,0.002163287477633413
count_families,0.0026050752199873184
roof_type_x,0.0031616108927496668
has_superstructure_stone_flag,0.0032101051962030837
foundation_type_i,0.003406572295045529
area_percentage,0.0037766480597512197
roof_type_q,0.00392491335884555
has_superstructure_timber,0.005062275727782106
height_percentage,0.005168973633489027
ground_floor_type_v,0.0052468447483294154
other_floor_type_q,0.0064788630855429075
foundation_type_r,0.006523821957092757
has_superstructure_cement_mortar_brick,0.007395445549817725
has_superstructure_mud_mortar_stone,0.01256813827002734
geo_level_3_id,0.014622755532250498
age,0.020173883488972044
geo_level_2_id,0.06187316868328976
geo_level_1_id,0.24062140027377685
